modal,hora_pedido,dt,Ano,Mês,Dia,hora,Dia da Semana,Parte do dia,Bairro,Cidade,País
CAR,2020-09-26 08:19:51.487,2020-09-26,2020,Setembro,26,8,Sábado,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-09-26 09:05:03.122,2020-09-26,2020,Setembro,26,9,Sábado,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-09-26 10:00:00.571,2020-09-26,2020,Setembro,26,10,Sábado,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-09-26 11:31:46.809,2020-09-26,2020,Setembro,26,11,Sábado,Manhã, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2021-01-16 11:47:00.018,2021-01-16,2021,Janeiro,16,11,Sábado,Manhã, SET BUENO, GOIANIA, Brazil
CAR,2021-07-08 11:17:08.406,2021-07-08,2021,Julho,8,11,Quinta-feira,Manhã, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-11-19 06:58:38.308,2020-11-19,2020,Novembro,19,6,Quinta-feira,Manhã, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-11-19 12:54:01.188,2020-11-19,2020,Novembro,19,12,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-19 19:21:45.765,2020-11-19,2020,Novembro,19,19,Quinta-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-19 15:22:32.179,2020-11-19,2020,Novembro,19,15,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-19 22:56:22.321,2020-11-19,2020,Novembro,19,22,Quinta-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-19 19:16:01.111,2020-11-19,2020,Novembro,19,19,Quinta-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-19 17:45:29.862,2020-11-19,2020,Novembro,19,17,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-19 11:48:42.431,2020-11-19,2020,Novembro,19,11,Quinta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-19 19:19:22.742,2020-11-19,2020,Novembro,19,19,Quinta-feira,Noite, Setor Novo Horizonte, GOIANIA, Brazil
CAR,2020-11-19 12:03:04.568,2020-11-19,2020,Novembro,19,12,Quinta-feira,Tarde, JARDIM GUANABARA, GOIANIA, Brazil
CAR,2020-11-19 08:34:59.749,2020-11-19,2020,Novembro,19,8,Quinta-feira,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-10-09 15:32:25.455,2020-10-09,2020,Outubro,9,15,Sexta-feira,Tarde, CONJUNTO RIVIERA, GOIANIA, Brazil
CAR,2020-10-09 17:46:40.094,2020-10-09,2020,Outubro,9,17,Sexta-feira,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-10-09 10:37:10.837,2020-10-09,2020,Outubro,9,10,Sexta-feira,Manhã, JD BALNEARIO M PONTE, GOIANIA, Brazil
CAR,2020-10-09 22:05:41.301,2020-10-09,2020,Outubro,9,22,Sexta-feira,Noite, VILA MARIA, APARECIDA DE GOIANIA, Brazil
CAR,2020-10-09 11:39:38.577,2020-10-09,2020,Outubro,9,11,Sexta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-09 17:17:29.085,2020-10-09,2020,Outubro,9,17,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-09 14:35:30.181,2020-10-09,2020,Outubro,9,14,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-09 17:57:59.266,2020-10-09,2020,Outubro,9,17,Sexta-feira,Tarde, Vila Redenção, GOIANIA, Brazil
CAR,2020-10-09 17:25:31.567,2020-10-09,2020,Outubro,9,17,Sexta-feira,Tarde, Vila Redenção, GOIANIA, Brazil
CAR,2020-10-09 17:09:06.440,2020-10-09,2020,Outubro,9,17,Sexta-feira,Tarde, Vila Redenção, GOIANIA, Brazil
CAR,2020-10-09 14:51:03.794,2020-10-09,2020,Outubro,9,14,Sexta-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-10-09 10:42:05.236,2020-10-09,2020,Outubro,9,10,Sexta-feira,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-10-09 16:43:23.467,2020-10-09,2020,Outubro,9,16,Sexta-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-10-09 14:46:45.034,2020-10-09,2020,Outubro,9,14,Sexta-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-10-09 14:51:45.574,2020-10-09,2020,Outubro,9,14,Sexta-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2021-04-06 10:44:38.256,2021-04-06,2021,Abril,6,10,Terça-feira,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-04-06 09:04:51.969,2021-04-06,2021,Abril,6,9,Terça-feira,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-04-06 10:43:14.791,2021-04-06,2021,Abril,6,10,Terça-feira,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-05 10:34:56.594,2020-11-05,2020,Novembro,5,10,Quinta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-05 09:26:39.663,2020-11-05,2020,Novembro,5,9,Quinta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-05 22:24:39.663,2020-11-05,2020,Novembro,5,22,Quinta-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-05 22:50:09.884,2020-11-05,2020,Novembro,5,22,Quinta-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-05 12:56:06.937,2020-11-05,2020,Novembro,5,12,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-05 07:37:49.189,2020-11-05,2020,Novembro,5,7,Quinta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-05 15:24:15.378,2020-11-05,2020,Novembro,5,15,Quinta-feira,Tarde, Vila Redenção, GOIANIA, Brazil
CAR,2020-11-05 16:01:23.622,2020-11-05,2020,Novembro,5,16,Quinta-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-05 15:26:13.280,2020-11-05,2020,Novembro,5,15,Quinta-feira,Tarde, Cidade Vera Cruz, APARECIDA DE GOIANIA, Brazil
CAR,2020-11-05 22:29:32.028,2020-11-05,2020,Novembro,5,22,Quinta-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-05 18:15:33.002,2020-11-05,2020,Novembro,5,18,Quinta-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-05 20:39:36.010,2020-11-05,2020,Novembro,5,20,Quinta-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-04 10:57:15.399,2020-11-04,2020,Novembro,4,10,Quarta-feira,Manhã, AEROVIARIO, GOIANIA, Brazil
CAR,2020-11-04 12:11:51.351,2020-11-04,2020,Novembro,4,12,Quarta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-04 20:52:26.848,2020-11-04,2020,Novembro,4,20,Quarta-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-04 18:48:14.014,2020-11-04,2020,Novembro,4,18,Quarta-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-04 19:13:01.889,2020-11-04,2020,Novembro,4,19,Quarta-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-07-01 12:53:43.842,2021-07-01,2021,Julho,1,12,Quinta-feira,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2021-07-01 13:12:33.366,2021-07-01,2021,Julho,1,13,Quinta-feira,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-10-24 12:25:15.343,2020-10-24,2020,Outubro,24,12,Sábado,Tarde, JARDIM NOVO MUNDO, GOIANIA, Brazil
CAR,2020-10-24 10:58:03.747,2020-10-24,2020,Outubro,24,10,Sábado,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-10-24 11:14:35.137,2020-10-24,2020,Outubro,24,11,Sábado,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-10-24 10:00:48.500,2020-10-24,2020,Outubro,24,10,Sábado,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-10-24 17:16:37.684,2020-10-24,2020,Outubro,24,17,Sábado,Tarde, Jardim Goiás, GOIANIA, Brazil
CAR,2020-10-24 17:11:01.689,2020-10-24,2020,Outubro,24,17,Sábado,Tarde, Jardim Goiás, GOIANIA, Brazil
CAR,2020-10-24 17:43:43.348,2020-10-24,2020,Outubro,24,17,Sábado,Tarde, Jardim Goiás, GOIANIA, Brazil
CAR,2020-10-24 09:33:56.487,2020-10-24,2020,Outubro,24,9,Sábado,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-10-24 12:21:14.530,2020-10-24,2020,Outubro,24,12,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-24 14:02:40.047,2020-10-24,2020,Outubro,24,14,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-24 12:23:00.849,2020-10-24,2020,Outubro,24,12,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-24 12:12:09.843,2020-10-24,2020,Outubro,24,12,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-24 12:04:04.754,2020-10-24,2020,Outubro,24,12,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-09-11 12:51:31.395,2020-09-11,2020,Setembro,11,12,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-09-11 10:49:36.912,2020-09-11,2020,Setembro,11,10,Sexta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-09-11 11:43:33.340,2020-09-11,2020,Setembro,11,11,Sexta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-09-11 13:59:42.684,2020-09-11,2020,Setembro,11,13,Sexta-feira,Tarde, CHACARA DO GOVERNADOR, GOIANIA, Brazil
CAR,2020-09-11 11:12:09.427,2020-09-11,2020,Setembro,11,11,Sexta-feira,Manhã, VILA MARIA, APARECIDA DE GOIANIA, Brazil
CAR,2020-11-13 16:36:27.844,2020-11-13,2020,Novembro,13,16,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-13 11:06:38.070,2020-11-13,2020,Novembro,13,11,Sexta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-13 15:19:06.093,2020-11-13,2020,Novembro,13,15,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-13 10:57:43.024,2020-11-13,2020,Novembro,13,10,Sexta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-13 15:00:33.196,2020-11-13,2020,Novembro,13,15,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-13 13:32:15.442,2020-11-13,2020,Novembro,13,13,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-13 15:52:17.855,2020-11-13,2020,Novembro,13,15,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-13 13:06:27.492,2020-11-13,2020,Novembro,13,13,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-13 14:16:02.474,2020-11-13,2020,Novembro,13,14,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-13 00:30:44.265,2020-11-13,2020,Novembro,13,0,Sexta-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-13 13:47:54.003,2020-11-13,2020,Novembro,13,13,Sexta-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-13 13:26:53.477,2020-11-13,2020,Novembro,13,13,Sexta-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-13 13:08:14.706,2020-11-13,2020,Novembro,13,13,Sexta-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-13 10:47:39.530,2020-11-13,2020,Novembro,13,10,Sexta-feira,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2021-07-13 11:16:08.277,2021-07-13,2021,Julho,13,11,Terça-feira,Manhã, Cidade Vera Cruz, APARECIDA DE GOIANIA, Brazil
CAR,2021-01-11 14:14:52.820,2021-01-11,2021,Janeiro,11,14,Segunda-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-01-11 14:59:25.869,2021-01-11,2021,Janeiro,11,14,Segunda-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-01-11 14:18:43.752,2021-01-11,2021,Janeiro,11,14,Segunda-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-03-11 14:27:29.656,2021-03-11,2021,Março,11,14,Quinta-feira,Tarde,,,
CAR,2020-09-08 12:29:20.592,2020-09-08,2020,Setembro,8,12,Terça-feira,Tarde, JARDIM SANTO ANTONIO, APARECIDA DE GOIANIA, Brazil
CAR,2020-09-08 08:36:40.908,2020-09-08,2020,Setembro,8,8,Terça-feira,Manhã, SETOR BUENO, GOIANIA, Brazil
CAR,2020-09-08 07:42:04.191,2020-09-08,2020,Setembro,8,7,Terça-feira,Manhã, SET BUENO, GOIANIA, Brazil
CAR,2020-09-08 10:54:58.002,2020-09-08,2020,Setembro,8,10,Terça-feira,Manhã, Jardim Goiás, GOIANIA, Brazil
CAR,2020-09-08 10:33:48.515,2020-09-08,2020,Setembro,8,10,Terça-feira,Manhã, Jardim Goiás, GOIANIA, Brazil
CAR,2020-09-08 10:40:59.250,2020-09-08,2020,Setembro,8,10,Terça-feira,Manhã, Jardim Goiás, GOIANIA, Brazil
CAR,2021-04-15 14:20:30.195,2021-04-15,2021,Abril,15,14,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-04-15 12:52:00.532,2021-04-15,2021,Abril,15,12,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-04-15 10:51:08.197,2021-04-15,2021,Abril,15,10,Quinta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-04-15 13:30:49.979,2021-04-15,2021,Abril,15,13,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-04-15 15:50:07.190,2021-04-15,2021,Abril,15,15,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-05-20 16:59:52.711,2021-05-20,2021,Maio,20,16,Quinta-feira,Tarde, JARDIM GUANABARA, GOIANIA, Brazil
CAR,2021-05-20 16:50:04.638,2021-05-20,2021,Maio,20,16,Quinta-feira,Tarde, JARDIM GUANABARA, GOIANIA, Brazil
CAR,2021-05-20 16:07:05.352,2021-05-20,2021,Maio,20,16,Quinta-feira,Tarde, JARDIM GUANABARA, GOIANIA, Brazil
CAR,2021-05-20 14:03:44.046,2021-05-20,2021,Maio,20,14,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-05-20 10:00:05.035,2021-05-20,2021,Maio,20,10,Quinta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-05-20 09:52:00.697,2021-05-20,2021,Maio,20,9,Quinta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-05-20 12:08:25.993,2021-05-20,2021,Maio,20,12,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-05-20 10:13:25.282,2021-05-20,2021,Maio,20,10,Quinta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-05-20 09:41:35.528,2021-05-20,2021,Maio,20,9,Quinta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-09-15 15:53:59.993,2020-09-15,2020,Setembro,15,15,Terça-feira,Tarde, Jardim Goiás, GOIANIA, Brazil
CAR,2020-09-15 15:05:03.150,2020-09-15,2020,Setembro,15,15,Terça-feira,Tarde, Jardim Goiás, GOIANIA, Brazil
CAR,2020-09-15 11:28:27.045,2020-09-15,2020,Setembro,15,11,Terça-feira,Manhã, Cidade Vera Cruz, APARECIDA DE GOIANIA, Brazil
CAR,2020-09-15 12:51:38.291,2020-09-15,2020,Setembro,15,12,Terça-feira,Tarde, Vila Redenção, GOIANIA, Brazil
CAR,2020-09-15 12:14:44.050,2020-09-15,2020,Setembro,15,12,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-09-15 13:42:39.085,2020-09-15,2020,Setembro,15,13,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-09-15 16:18:26.786,2020-09-15,2020,Setembro,15,16,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-09-15 16:17:23.383,2020-09-15,2020,Setembro,15,16,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-09-15 09:54:22.628,2020-09-15,2020,Setembro,15,9,Terça-feira,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-14 11:55:35.340,2020-11-14,2020,Novembro,14,11,Sábado,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-14 11:54:35.834,2020-11-14,2020,Novembro,14,11,Sábado,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-14 11:59:40.942,2020-11-14,2020,Novembro,14,11,Sábado,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-14 10:42:37.770,2020-11-14,2020,Novembro,14,10,Sábado,Manhã, AEROVIARIO, GOIANIA, Brazil
CAR,2020-11-14 08:34:08.997,2020-11-14,2020,Novembro,14,8,Sábado,Manhã, AEROVIARIO, GOIANIA, Brazil
CAR,2020-11-14 11:10:31.503,2020-11-14,2020,Novembro,14,11,Sábado,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-14 11:35:24.444,2020-11-14,2020,Novembro,14,11,Sábado,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-14 11:51:43.603,2020-11-14,2020,Novembro,14,11,Sábado,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2021-01-18 16:58:20.474,2021-01-18,2021,Janeiro,18,16,Segunda-feira,Tarde, SET BUENO, GOIANIA, Brazil
CAR,2021-01-18 17:40:02.774,2021-01-18,2021,Janeiro,18,17,Segunda-feira,Tarde, SET BUENO, GOIANIA, Brazil
CAR,2021-01-18 16:15:08.960,2021-01-18,2021,Janeiro,18,16,Segunda-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-01-18 20:39:51.552,2021-01-18,2021,Janeiro,18,20,Segunda-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-07-09 20:50:47.525,2021-07-09,2021,Julho,9,20,Sexta-feira,Noite, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2021-07-09 20:25:16.965,2021-07-09,2021,Julho,9,20,Sexta-feira,Noite, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2021-07-09 19:27:07.023,2021-07-09,2021,Julho,9,19,Sexta-feira,Noite, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-12-13 15:21:25.346,2020-12-13,2020,Dezembro,13,15,Domingo,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-13 11:01:51.070,2020-12-13,2020,Dezembro,13,11,Domingo,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-09-29 07:43:33.081,2020-09-29,2020,Setembro,29,7,Terça-feira,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-09-29 07:18:12.219,2020-09-29,2020,Setembro,29,7,Terça-feira,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-09-29 19:16:03.581,2020-09-29,2020,Setembro,29,19,Terça-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-09-29 20:45:11.856,2020-09-29,2020,Setembro,29,20,Terça-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-09-29 20:19:34.810,2020-09-29,2020,Setembro,29,20,Terça-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-07-31 17:21:27.315,2021-07-31,2021,Julho,31,17,Sábado,Tarde, SETOR MARISTA, GOIANIA, Brazil
CAR,2021-07-31 17:06:47.173,2021-07-31,2021,Julho,31,17,Sábado,Tarde, SETOR MARISTA, GOIANIA, Brazil
CAR,2021-07-31 13:48:53.739,2021-07-31,2021,Julho,31,13,Sábado,Tarde, SET BUENO, GOIANIA, Brazil
CAR,2021-07-31 17:42:31.795,2021-07-31,2021,Julho,31,17,Sábado,Tarde, MOINHO DOS VENTOS, GOIANIA, Brazil
CAR,2020-12-08 20:03:47.860,2020-12-08,2020,Dezembro,8,20,Terça-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-08 20:54:02.656,2020-12-08,2020,Dezembro,8,20,Terça-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-08 20:56:42.809,2020-12-08,2020,Dezembro,8,20,Terça-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-08 10:18:42.907,2020-12-08,2020,Dezembro,8,10,Terça-feira,Manhã, Vila Redenção, GOIANIA, Brazil
CAR,2020-12-08 18:02:07.389,2020-12-08,2020,Dezembro,8,18,Terça-feira,Noite, VILA BRASILIA, APARECIDA DE GOIANIA, Brazil
CAR,2020-12-08 18:03:31.589,2020-12-08,2020,Dezembro,8,18,Terça-feira,Noite, VILA BRASILIA, APARECIDA DE GOIANIA, Brazil
CAR,2020-10-06 16:14:30.691,2020-10-06,2020,Outubro,6,16,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-06 10:19:34.917,2020-10-06,2020,Outubro,6,10,Terça-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-06 16:04:23.779,2020-10-06,2020,Outubro,6,16,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-06 16:03:54.272,2020-10-06,2020,Outubro,6,16,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-06 15:30:40.209,2020-10-06,2020,Outubro,6,15,Terça-feira,Tarde, SET BUENO, GOIANIA, Brazil
CAR,2020-10-06 22:48:18.879,2020-10-06,2020,Outubro,6,22,Terça-feira,Noite, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-10-06 18:30:37.784,2020-10-06,2020,Outubro,6,18,Terça-feira,Noite, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-10-06 15:02:36.165,2020-10-06,2020,Outubro,6,15,Terça-feira,Tarde,,,
CAR,2020-11-08 18:24:38.428,2020-11-08,2020,Novembro,8,18,Domingo,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-08 09:25:04.663,2020-11-08,2020,Novembro,8,9,Domingo,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-08 15:12:04.229,2020-11-08,2020,Novembro,8,15,Domingo,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-08 12:25:44.901,2020-11-08,2020,Novembro,8,12,Domingo,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-08 21:20:52.420,2020-11-08,2020,Novembro,8,21,Domingo,Noite, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2021-06-08 12:24:48.099,2021-06-08,2021,Junho,8,12,Terça-feira,Tarde,,,
CAR,2021-01-07 10:26:16.243,2021-01-07,2021,Janeiro,7,10,Quinta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-01-07 01:53:39.947,2021-01-07,2021,Janeiro,7,1,Quinta-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-01-07 08:21:52.350,2021-01-07,2021,Janeiro,7,8,Quinta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-01-07 13:14:25.418,2021-01-07,2021,Janeiro,7,13,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-01-07 13:10:46.513,2021-01-07,2021,Janeiro,7,13,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-01-07 11:46:36.757,2021-01-07,2021,Janeiro,7,11,Quinta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-01-02 13:27:45.549,2021-01-02,2021,Janeiro,2,13,Sábado,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2021-01-02 13:40:55.245,2021-01-02,2021,Janeiro,2,13,Sábado,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-12-24 10:16:59.418,2020-12-24,2020,Dezembro,24,10,Quinta-feira,Manhã, Setor Novo Horizonte, GOIANIA, Brazil
CAR,2020-12-24 11:42:25.991,2020-12-24,2020,Dezembro,24,11,Quinta-feira,Manhã, Jardim Goiás, GOIANIA, Brazil
CAR,2020-12-24 11:02:56.306,2020-12-24,2020,Dezembro,24,11,Quinta-feira,Manhã, Jardim Goiás, GOIANIA, Brazil
CAR,2020-12-24 11:34:55.139,2020-12-24,2020,Dezembro,24,11,Quinta-feira,Manhã, Jardim Goiás, GOIANIA, Brazil
CAR,2020-10-04 17:47:15.542,2020-10-04,2020,Outubro,4,17,Domingo,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-10-04 16:12:14.819,2020-10-04,2020,Outubro,4,16,Domingo,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-10-04 14:01:49.673,2020-10-04,2020,Outubro,4,14,Domingo,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-06-15 18:16:08.779,2021-06-15,2021,Junho,15,18,Terça-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-06-15 17:50:50.893,2021-06-15,2021,Junho,15,17,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-06-15 18:18:36.605,2021-06-15,2021,Junho,15,18,Terça-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-06-15 14:16:38.095,2021-06-15,2021,Junho,15,14,Terça-feira,Tarde, SET BUENO, GOIANIA, Brazil
CAR,2021-06-15 15:14:09.790,2021-06-15,2021,Junho,15,15,Terça-feira,Tarde, SET BUENO, GOIANIA, Brazil
CAR,2021-06-15 15:11:54.211,2021-06-15,2021,Junho,15,15,Terça-feira,Tarde, SET BUENO, GOIANIA, Brazil
CAR,2020-11-16 07:49:15.409,2020-11-16,2020,Novembro,16,7,Segunda-feira,Manhã, AEROVIARIO, GOIANIA, Brazil
